observatie ID,plaats ID,crab ID,naam (NL),naam (NL) clean,naam (FR),plaatsbeschrijving,politiekwartier,kanton vredegerecht,datering,bron,Column,Column2,Column3
3723,3723,,Brusselschestraat of keizerstraat,Brusselschestraat of keizerstraat,rue de Bruxelles ou de l'empereur,van vijfwindgatbrug tot keizerpoort.,4,1,1898,https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=623&xywh=-687%2C-1%2C4496%2C2723,,,
3724,4347,,Buiten de heuvelpoort,Buiten de heuvelpoort,faubourg de la porte de la colline,ziet s. Pieters-Aalst.,,,1898,https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=623&xywh=-687%2C-1%2C4496%2C2723,,,
3725,4349,,Buiten de kortrijkschepoort,Buiten de kortrijkschepoort,faubourg de la porte de Courtrai,ziet s. Pieters-Aigem.,,,1898,https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=623&xywh=-687%2C-1%2C4496%2C2723,,,
3726,3726,,Burgstraat,Burgstraat,rue de Bruges,van hoogezonnestraat tot begijnengracht.,2,3,1898,https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=623&xywh=-687%2C-1%2C4496%2C2723,,,
3727,3727,,Bijlokekaai,Bijlokekaai,quai de la biloque,van coupure tot bijlokemeerschen.,H 2,2,1898,https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=623&xywh=-687%2C-1%2C4496%2C2723,,,
3728,3728,,Bijlokenhof,Bijlokenhof,square de la biloque,van bijlokevest tot godshuizenboulevard.,H 2,2,1898,https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=623&xywh=-687%2C-1%2C4496%2C2723,,,
3729,3729,,Bijlokestraat,Bijlokestraat,rue de la biloque,van bijlokevest tot coupure.,H 2,2,1898,https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=623&xywh=-687%2C-1%2C4496%2C2723,,,
3730,3730,,Bijlokevest,Bijlokevest,rempart de la biloque,van godshuizenstr. tot kleine bellevuestraat en akkergemboulevard.,H 2,2,1898,https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=623&xywh=-687%2C-1%2C4496%2C2723,,,
3731,3731,,Bij s. Baafs,Bij s. Baafs,cloître s. Bavon,van gouvernementstraat tot bisdomplaats.,1,2,1898,https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=623&xywh=-687%2C-1%2C4496%2C2723,,,
3732,3732,,Bij s. Jacobs,Bij s. Jacobs,"cloître s. Jacques, place ou près s. Jacques","v. kammersstr. tot steendam, rond s. Jacobskerk.",1,1,1898,https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=623&xywh=-687%2C-1%2C4496%2C2723,,,
3733,3733,,Cameliastraat,Cameliastraat,rue du camelia,v. dendermondschen steenweg tot nieuwe begijnhofstraat.,7,1,1898,https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=623&xywh=-687%2C-1%2C4496%2C2723,,,
3734,3734,,Casinoplaats,Casinoplaats,place du casino,van holstraat tot casinostraat.,2,2,1898,https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=623&xywh=-687%2C-1%2C4496%2C2723,,,
3735,3735,,Casinostraat,Casinostraat,rue du casino,van theresianenstraat tot casinoplaats.,2,2,1898,https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=623&xywh=-687%2C-1%2C4496%2C2723,,,
3736,3736,,Cataloniëstraat,Cataloniëstraat,rue de la catalogne,van s. janstraat tot koornmarkt.,1,2,1898,https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=623&xywh=-687%2C-1%2C4496%2C2723,,,
3737,3737,,Catharinastraat,Catharinastraat,rue Ste Cathérine,"tusschen goud- en gelukstraat, ziet kathelijnestraat.",1,1,1898,https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=623&xywh=-687%2C-1%2C4496%2C2723,,,
3738,3738,,Cederstraat,Cederstraat,rue du cèdre,van sperrenstraat tot peterceliestraat.,6,3,1898,https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=623&xywh=-687%2C-1%2C4496%2C2723,,,
3739,3739,,Chartreuzenstraat,Chartreuzenstraat,rue des chartreux,van korte schipgracht tot groot meerhem.,3,3,1898,https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=623&xywh=-687%2C-1%2C4496%2C2723,,,
3740,3690,,Citadelboulevard,Citadelboulevard,,ziet boulevard der citadel.,,,1898,https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=623&xywh=-687%2C-1%2C4496%2C2723,,,
3741,3741,,Citroensstraat,Citroensstraat,rue du citron,van ijskelderstraat tot De Smetstraat,H 6,3,1898,https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=623&xywh=-687%2C-1%2C4496%2C2723,,,
3742,3742,,Colpaertsteeg,Colpaertsteeg,impasse Colpaert,"op de coupure, linker oever, straat zonder einde.",H 2,2,1898,https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=623&xywh=-687%2C-1%2C4496%2C2723,,,
3743,4313,,Comediestraat,Comediestraat,,ziet Schouwburgstraat.,,,1898,https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=623&xywh=-687%2C-1%2C4496%2C2723,,,
3744,3744,,Comijnstraat,Comijnstraat,rue du cumin,van den ram tot peperstr.,2,3,1898,https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=623&xywh=-687%2C-1%2C4496%2C2723,,,
3745,3745,,Conduitsteeg,Conduitsteeg,rue du conduit,van korte meire tot veldstraat.,1,2,1898,https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=623&xywh=-687%2C-1%2C4496%2C2723,,,
3746,3746,,Conservatoriumstraat,Conservatoriumstraat,rue du conservatoire,van Limburgstraat tot bij s. Baafs.,1,2,1898,https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=623&xywh=-687%2C-1%2C4496%2C2723,,,
3747,3747,,Contributiestraat,Contributiestraat,rue de la contribution,"van brugschepoortstraat tot einde coupure, rechter oever.",2,2,1898,https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=623&xywh=-687%2C-1%2C4496%2C2723,,,
3748,3748,,Corianderstraat,Corianderstraat,rue de la coriandre,van walpoortbrugstraat tot grooten huidevettershoek.,5,2,1898,https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=623&xywh=-687%2C-1%2C4496%2C2723,,,
3749,3749,,"Coupure, linker oever","Coupure, linker oever","coupure, rive gauche",van verlorenbroodstraat tot nieuwe wandeling.,H 2,2,1898,https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=623&xywh=-687%2C-1%2C4496%2C2723,,,
3750,3750,,"Coupure, rechter oever","Coupure, rechter oever","coupure, rive droite",van lindenlei tot contributiestraat.,2,2,1898,https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=623&xywh=-687%2C-1%2C4496%2C2723,,,
3751,3751,,Coupuregang,Coupuregang,passage de la coupure,"van rasphuisstraat tot coupure, rechter oever.",2,2,1898,https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=623&xywh=-687%2C-1%2C4496%2C2723,,,
3752,3752,,Dampoortstraat,Dampoortstraat,rue de la porte d'Anvers,van roodetorenkaai tot antwerpschen steenweg.,7,1,1898,https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=623&xywh=-687%2C-1%2C4496%2C2723,,,
3753,3753,,De Craeyerstraet,De Craeyerstraet,rue De Craeyer,van lange kazernstraat tot eikhoutstraat.,5,2,1898,https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=623&xywh=-687%2C-1%2C4496%2C2723,,,
3754,3754,,Dekstraat,Dekstraat,rue des couvreurs,van s. amandstraat tot lange kazernstraat.,5,2,1898,https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=623&xywh=-687%2C-1%2C4496%2C2723,,,
3755,3755,,Demildreef,Demildreef,avenue Demil,"Ledeberg, van hundelgemschen steenweg tot de schelde.",,,1898,https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=623&xywh=-687%2C-1%2C4496%2C2723,,,
3756,3756,,Denaeyerdreef,Denaeyerdreef,avenue Denaeyer,van mooriaanstraat Ledeberg tot brusselschensteenweg Gentbrugge.,,,1898,https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=623&xywh=-687%2C-1%2C4496%2C2723,,,
3757,3757,,Dendermondschensteenweg,Dendermondschen steenweg,chaussée de Termonde,"van antwerpschen steenweg, dampoort, tot Destelbergen.",7,1,1898,https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=623&xywh=-687%2C-1%2C4496%2C2723,,,
3758,3758,,De Smetstraat,De Smetstraat,rue De Smet,van den begijnhofboulev. tot gasmeterboulevard.,H 6,3,1898,https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=623&xywh=-687%2C-1%2C4496%2C2723,,,
3759,3759,,De Somerstraat,De Somerstraat,rue De Somer,"s. Amandsberg, van antwerpschen steenweg tot mertensstraat.",,,1898,https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=623&xywh=-687%2C-1%2C4496%2C2723,,,
3760,3760,,De Vreesebeluik,De Vreesebeluik,cité De Vreese,van blandinusstraat tot rogierstraat.,5,2,1898,https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=623&xywh=-687%2C-1%2C4496%2C2723,,,
3761,3761,,Dierentuindreef,Dierentuindreef,boulev. ou avenue du jardin zoologique,van Lieven Bauwenplaats tot s. Lievensvest.,5,1,1898,https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=623&xywh=-687%2C-1%2C4496%2C2723,,,
3762,3762,,Dok,Dok,"dock, bassin du commerce ou quai du grand bassin",van voormuide tot dampoortstraat,H 3 en 7,1,1898,https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=623&xywh=-687%2C-1%2C4496%2C2723,,,
3763,3964,,"Dok, linker oever","Dok, linker oever","dock, rive gauche",ziet kl. dokkaai.,,,1898,https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=623&xywh=-687%2C-1%2C4496%2C2723,,,
3764,3762,,"Dok, rechter oever","Dok, rechter oever","dock, rive droite",ziet dok.,,,1898,https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=623&xywh=-687%2C-1%2C4496%2C2723,,,
3765,3765,,Dokstraat,Dokstraat,rue du dock,van wollestraat tot den dok.,7,1,1898,https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=623&xywh=-687%2C-1%2C4496%2C2723,,,
3766,3766,,Donkersteeg,Donkersteeg,rue du paradis,van goudenleeuwplaats tot koornmarkt.,1,2,1898,https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=623&xywh=-687%2C-1%2C4496%2C2723,,,
3767,3767,,Donkerstraatje,Donkerstraatje,rue obscure,van vrijdagmarkt tot sleurstraat.,1,1,1898,https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=623&xywh=-687%2C-1%2C4496%2C2723,,,
3768,3768,,Doorgangsteeg,Doorgangsteeg,r. traversière,v. bennesteeg t. volderstr.,1,2,1898,https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=623&xywh=-687%2C-1%2C4496%2C2723,,,
3769,3769,,Doorgangstraat,Doorgangstraat,rue traversière,"Ledeberg, van langestraat tot kerkstraat.",,,1898,https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=623&xywh=-687%2C-1%2C4496%2C2723,,,
3770,3770,,Doornstraat,Doornstraat,rue de l’épine,van Frans Ackermanstraat tot mortierstraat.,4,1,1898,https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=623&xywh=-687%2C-1%2C4496%2C2723,,,
3771,3771,,Drapstraat,Drapstraat,rue aux draps,van koornlei tot poel.,2,2 en 3,1898,https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=623&xywh=-687%2C-1%2C4496%2C2723,,,
3772,3772,,Dries,Dries,place du pré,Gentbrugge.,,,1898,https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=623&xywh=-687%2C-1%2C4496%2C2723,,,
3773,3773,,Driesstraat,Driesstraat,rue du dries,"Ledeberg, van brusselschen steenweg tot eggermontstraat.",,,1898,https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=623&xywh=-687%2C-1%2C4496%2C2723,,,
3774,4442,,Drongenhof,Drongenhof,rue du bac,ziet veerdamstraat.,,,1898,https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=624&xywh=-687%2C-1%2C4496%2C2723,,,
3775,3775,,Drongenschestraat of steenweg,Drongenschestraat of steenweg,rue ou chaussée de Tronchiennes,van rooigemstraat tot Drongen.,6,3,1898,https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=624&xywh=-687%2C-1%2C4496%2C2723,,,
3776,3776,,Druifsteeg,Druifsteeg,rue des raisins,van vrijdagmarkt tot baudeloolei.,1,1,1898,https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=624&xywh=-687%2C-1%2C4496%2C2723,,,
3777,3777,,Duinkerkestraat,Duinkerkestraat,rue de Dunkerque,van Londenstraat tot voorhavenstraat.,HM 3,1,1898,https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=624&xywh=-687%2C-1%2C4496%2C2723,,,
3778,3778,,Duivelsteeg,Duivelsteeg,r. du diable,v. spiegelstr. tot herpelsteeg.,1,1,1898,https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=624&xywh=-687%2C-1%2C4496%2C2723,,,
3779,3779,,Duivenstraatje,Duivenstraatje,rue des pigeons,van engelstraat tot donkerstraat.,1,1,1898,https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=624&xywh=-687%2C-1%2C4496%2C2723,,,
3780,3780,,Dwarsstraat,Dwarsstraat,rue traversière,van muinkkaai tot dierentuindreef.,5,1,1898,https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=624&xywh=-687%2C-1%2C4496%2C2723,,,
3781,3781,,Dwarsstraat,Dwarsstraat,rue traversière,"Gentbrugge, van de Van Ooststraat tot bassijnstraat.",,,1898,https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=624&xywh=-687%2C-1%2C4496%2C2723,,,
3782,3768,,Dwarsstraatje,Dwarsstraatje,,ziet doorgangsteeg.,,,1898,https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=624&xywh=-687%2C-1%2C4496%2C2723,,,
3783,3783,,Eedverbondkaai,Eedverbondkaai,quai du compromis,van citadellaan langs de lei.,H 5,2,1898,https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=624&xywh=-687%2C-1%2C4496%2C2723,,,
3784,3784,,Eedverbondstraat,Eedverbondstraat,rue du compromis,van citadellaan tot meerschstraat.,H 5,2,1898,https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=624&xywh=-687%2C-1%2C4496%2C2723,,,
3785,3785,,Eendrachtstraat,Eendrachtstraat,rue de la concorde,van kasteellaan tot toekomststraat.,7,1,1898,https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=624&xywh=-687%2C-1%2C4496%2C2723,,,
3786,3786,,Eggermontstraat,Eggermontstraat,rue Eggermont,"Ledeberg, van hundelgemschen steenweg tot vooruitgangplaats.",,,1898,https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=624&xywh=-687%2C-1%2C4496%2C2723,,,
3787,3787,,Egmontstraat,Egmontstraat,rue d'Egmont,van kortrijkschen steenweg tot boulevard Leopold.,H 5,2,1898,https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=624&xywh=-687%2C-1%2C4496%2C2723,,,
3788,3788,,Eikhoutstraat,Eikhoutstraat,rue de la chênaie,v. Van Duyse'splaats citadellaan.,5,2,1898,https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=624&xywh=-687%2C-1%2C4496%2C2723,,,
3789,3789,,Einde weire,Einde weire,,"is einde akkergemboulevard, linker kant.",,,1898,https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=624&xywh=-687%2C-1%2C4496%2C2723,,,
3790,3790,,Ekstersstraat,Eksterstraat,rue de la pie,van schildstraat tot abrikoosstraat.,6,3,1898,https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=624&xywh=-687%2C-1%2C4496%2C2723,,,
3791,3791,,Eliseesche velden,Eliseesche velden,champs élisées,van noordkaai tot palinghuizen.,H 6,3,1898,https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=624&xywh=-687%2C-1%2C4496%2C2723,,,
3792,3792,,Eliseescheveldenstraat,Eliseescheveldenstraat,rue des champs élisées,van kerkstraat tot eliseesche velden.,H 6,3,1898,https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=624&xywh=-687%2C-1%2C4496%2C2723,,,
3793,3793,,Elsstraat,Elsstraat,rue de l'aune,"in den nieuwen rabotwijk, van de vlotstraat tot gasmeterboulevard.",H 6,3,1898,https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=624&xywh=-687%2C-1%2C4496%2C2723,,,
3794,3794,,Engelandgat,Engelandgat,rue d'Angleterre,van s. michielsplein tot struifsteeg.,2,2,1898,https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=624&xywh=-687%2C-1%2C4496%2C2723,,,
3795,3795,,Engelschenonnenstraat,Engelschenonnenstraat,rue des nonnes anglaisses,"van s. pietersnieuwstraat tot de opperschelde, muinkkaai.",5,2,1898,https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=624&xywh=-687%2C-1%2C4496%2C2723,,,
3796,3796,,Engelstraat,Engelstraat,rue de l’ange,van vrijdagmarkt tot garenplaats.,1,1,1898,https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=624&xywh=-687%2C-1%2C4496%2C2723,,,
3797,3797,,Engelstraat,Engelstraat,rue de l’ange,"s. Amandsberg, van molenstraat tot dendermondschen steenweg.",,,1898,https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=624&xywh=-687%2C-1%2C4496%2C2723,,,
3798,3798,,Esschestraat,Esschestraat,rue du frêne,van verbindingstraat tot populierstraat,3,3,1898,https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=624&xywh=-687%2C-1%2C4496%2C2723,,,
3799,3799,,Evastraat,Evastraat,rue d'Eve,"s. Amandsberg, van antwerpschesteenweg tot koersplein.",,,1898,https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=624&xywh=-687%2C-1%2C4496%2C2723,,,
3800,3800,,Ezelstraat,Ezelstraat,rue de l’âne,"s. Amandsberg, van oude barreel tot Oostacker.",,,1898,https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=624&xywh=-687%2C-1%2C4496%2C2723,,,
3801,3801,,Fabriekplaats,Fabriekplaats,place des fabriques,van s. margrietestraat tot palingstraat.,3,3,1898,https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=624&xywh=-687%2C-1%2C4496%2C2723,,,
3802,3802,,Fabriekstraat,Fabriekstraat,rue de la fabrique,"Gentbrugge, van kerkstraat tot schelde.",,,1898,https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=624&xywh=-687%2C-1%2C4496%2C2723,,,
3803,3803,,Fezantstraat,Fezantstraat,r. du faisan,v. Haanstr. tot vorkstr.,HM 3,1,1898,https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=624&xywh=-687%2C-1%2C4496%2C2723,,,
3804,3804,,Fiennesdreef,Fiennesdreef,avenue de Fiennes,van koornlei tot huurdochtersstraat.,2,2,1898,https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=624&xywh=-687%2C-1%2C4496%2C2723,,,
3805,3805,,Fiévéstraat,Fievéstraat,rue Fiévé,van nieuwland tot dok.,H 3,1,1898,https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=624&xywh=-687%2C-1%2C4496%2C2723,,,
3806,3806,,Flobertstraat,Flobertstraat,rue flobert,van s. pietersplein tot s. amandstraat.,5,2,1898,https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=624&xywh=-687%2C-1%2C4496%2C2723,,,
3807,3807,,Florastraat,Florastraat,rue de Flore,"Ledeberg, van Van Geertstraat tot Van Houttestraat Gentbrugge.",,,1898,https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=624&xywh=-687%2C-1%2C4496%2C2723,,,
3808,3808,,Fortstraat,Fortstraat,rue du fort,van kortrijkschen steenweg tot zandstraat,H 5,2,1898,https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=624&xywh=-687%2C-1%2C4496%2C2723,,,
3809,3809,,Fortlaan,Fortlaan,boul. du fort,v. parklaan tot boul. Leopold.,H 5,2,1898,https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=624&xywh=-687%2C-1%2C4496%2C2723,,,
3810,3810,,Frans Ackermanstraat,Frans Ackermanstraat,rue Frans Ackerman,van veerstraat tot apostelsstraat.,4,1,1898,https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=624&xywh=-687%2C-1%2C4496%2C2723,,,
3811,3693,,Frère-Orbanboulevard,Frère-Orbanboulevard,,ziet boulevard Frère-Orban.,,,1898,https://lib.ugent.be/viewer/archive.ugent.be%3AEB1B0E6A-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=624&xywh=-687%2C-1%2C4496%2C2723,,,
