"order_id","presence_id","spacetime_volume_id","place_name_NL","place_name_NL_standardised","place_name_FR","place_name_FR_standardised","description","police_quarter","canton_of_small_claims_court","earliest_begin","latest_begin","earliest_end","latest_end","source","IIIF_manifest","IIIF_image_URI","IIIF_canvas_URI"
32,8689,3633,"Ballestraat","Ballestraat","rue des balles","Rue des balles","van kraanlei tot haringsteeg.",3,1,"1882-01-01T00:00:00",,,"1882-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/B8LK38Q7","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:8DC44084-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=462&xywh=-894%2C0%2C4918%2C2691","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28%3ADS.927/full/full/0/native.jpg"
33,8690,3632,"Bailliustraat","Bailliustraat","rue du bailli","Rue du bailli","van kapellaanstraat tot kazematstraat.",7,1,"1882-01-01T00:00:00",,,"1882-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/B8LK38Q7","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:8DC44084-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=462&xywh=-894%2C0%2C4918%2C2691","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28%3ADS.927/full/full/0/native.jpg"
34,8691,8691,"Barrestraat","Barrestraat","rue aux barres","Rue aux barres","van spiegelstraat tot de nederschelde.",1,1,"1882-01-01T00:00:00",,,"1882-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/B8LK38Q7","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:8DC44084-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=462&xywh=-894%2C0%2C4918%2C2691","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28%3ADS.927/full/full/0/native.jpg"
35,8692,3631,"Barrierestraat, b. de kortrijkschepoort","Barrierestraat, buiten de kortrijkschepoort","rue de la barrière, faub. de courtrai","Rue de la barrière, faubourg de courtrai","ziet baliestraat.",,,"1882-01-01T00:00:00",,,"1882-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/B8LK38Q7","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:8DC44084-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=462&xywh=-894%2C0%2C4918%2C2691","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28%3ADS.927/full/full/0/native.jpg"
36,8693,3638,"Batterijstraat, b. de brugschepoort","Batterijstraat, buiten de brugschepoort","rue de la batterie","Rue de la batterie","van brugschesteenweg tot zuidkaai.",6,2,"1882-01-01T00:00:00",,,"1882-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/B8LK38Q7","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:8DC44084-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=462&xywh=-894%2C0%2C4918%2C2691","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28%3ADS.927/full/full/0/native.jpg"
37,8694,3639,"Baudeloolei","Baudeloolei","fossé d'othon ou de baudeloo","Fossé d'othon|Fossé de baudeloo","van kleine botermarkt tot krommewal.",1,1,"1882-01-01T00:00:00",,,"1882-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/B8LK38Q7","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:8DC44084-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=462&xywh=-894%2C0%2C4918%2C2691","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28%3ADS.927/full/full/0/native.jpg"
38,8695,3640,"Baudeloostraat","Baudeloostraat","rue d'othon, du jardin des plantes ou baudeloo","Rue d'othon|Rue du jardin des plantes|Rue baudeloo","van baudeloolei tot oudevest.",4,1,"1882-01-01T00:00:00",,,"1882-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/B8LK38Q7","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:8DC44084-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=462&xywh=-894%2C0%2C4918%2C2691","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28%3ADS.927/full/full/0/native.jpg"
39,8696,3641,"Baviaanstraat","Baviaanstraat","rue des babouins","Rue des babouins","van zaaimansstraat tot fabriekplaats.",3,1,"1882-01-01T00:00:00",,,"1882-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/B8LK38Q7","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:8DC44084-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=462&xywh=-894%2C0%2C4918%2C2691","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28%3ADS.927/full/full/0/native.jpg"
40,8697,8697,"Beersteeg","Beersteeg","rue aux ours","Rue aux ours","v. goudstr. tot rivier, achterlei.",1,1,"1882-01-01T00:00:00",,,"1882-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/B8LK38Q7","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:8DC44084-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=462&xywh=-894%2C0%2C4918%2C2691","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28%3ADS.927/full/full/0/native.jpg"
41,8698,3644,"Beestenmarkt (nieuwe)","Nieuwe Beestenmarkt","nouveau marché au bétail","Nouveau marché au bétail","tusschen boulevard van ’t kasteel en ’t slachthuis.",7,1,"1882-01-01T00:00:00",,,"1882-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/B8LK38Q7","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:8DC44084-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=462&xywh=-894%2C0%2C4918%2C2691","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28%3ADS.927/full/full/0/native.jpg"
42,8699,3645,"Beestenmarkt (oude)","Oude Beestenmarkt","ancien marché au bétail","Ancien marché au bétail","van de oude ossenmarkt tot zilverstraat.",1,1,"1882-01-01T00:00:00",,,"1882-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/B8LK38Q7","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:8DC44084-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=462&xywh=-894%2C0%2C4918%2C2691","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28%3ADS.927/full/full/0/native.jpg"
43,8700,3646,"Begijnendreef","Begijnendreef","avenue des béguines","Avenue des béguines","s. Amandsberg, van schoolstraat tot nieuw begijnhof.",0,1,"1882-01-01T00:00:00",,,"1882-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/B8LK38Q7","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:8DC44084-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=462&xywh=-894%2C0%2C4918%2C2691","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28%3ADS.927/full/full/0/native.jpg"
44,8701,4637,"Begijnendries","Begijnendries","plaine s. Elisabeth","Plaine Saint Elisabeth","v. burgstr. t. rabotstr.",2,2,"1882-01-01T00:00:00",,,"1882-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/B8LK38Q7","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:8DC44084-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=462&xywh=-894%2C0%2C4918%2C2691","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28%3ADS.927/full/full/0/native.jpg"
45,8702,3648,"Begijnengracht","Begijnengracht","fossé s. Elisabeth","Fossé Saint Elisabeth","van burgstraat tot brugschepoortstraat.",2,2,"1882-01-01T00:00:00",,,"1882-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/B8LK38Q7","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:8DC44084-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=462&xywh=-894%2C0%2C4918%2C2691","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28%3ADS.927/full/full/0/native.jpg"
46,8703,8703,"Begijnenplaats","Begijnenplaats","place des béguines","Place des béguines","rond s. Elisabethkerk.",2,2,"1882-01-01T00:00:00",,,"1882-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/B8LK38Q7","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:8DC44084-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=462&xywh=-894%2C0%2C4918%2C2691","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28%3ADS.927/full/full/0/native.jpg"
47,8704,3649,"Begijnenstraat","Begijnenstraat","rue des béguines","Rue des béguines","van begijnenplaats tot boulevard van ’t begijnhof.",2,2,"1882-01-01T00:00:00",,,"1882-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/B8LK38Q7","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:8DC44084-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=462&xywh=-894%2C0%2C4918%2C2691","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28%3ADS.927/full/full/0/native.jpg"
48,8705,7719,"Begijnenvest","Begijnenvest",,,"ziet boulevard van het begijnhof.",,,"1882-01-01T00:00:00",,,"1882-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/B8LK38Q7","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:8DC44084-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=462&xywh=-894%2C0%2C4918%2C2691","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28%3ADS.927/full/full/0/native.jpg"
49,8706,3652,"Belgradestraat","Belgradestraat","rue de belgrade","Rue de belgrade","van brabantdam tot keizerkarelstraat.",4,1,"1882-01-01T00:00:00",,,"1882-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/B8LK38Q7","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:8DC44084-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=462&xywh=-894%2C0%2C4918%2C2691","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28%3ADS.927/full/full/0/native.jpg"
50,8707,3653,"Bellevuestraat","Bellevuestraat","rue de bellevue","Rue de bellevue","van coupure, linker oever, tot akkergemstraat.",2,2,"1882-01-01T00:00:00",,,"1882-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/B8LK38Q7","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:8DC44084-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=462&xywh=-894%2C0%2C4918%2C2691","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28%3ADS.927/full/full/0/native.jpg"
51,8708,3654,"Bellevuestraat","Bellevuestraat","rue de bellevue","Rue de bellevue","Ledeberg, van hundelgemschesteenweg, rechts, tot de Schelde.",0,1,"1882-01-01T00:00:00",,,"1882-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/B8LK38Q7","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:8DC44084-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=462&xywh=-894%2C0%2C4918%2C2691","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28%3ADS.927/full/full/0/native.jpg"
52,8709,3655,"Benardstraat","Benardstraat","rue Benard","Rue Benard","van muinkbrug tot dierentuindreef.",5,1,"1882-01-01T00:00:00",,,"1882-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/B8LK38Q7","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:8DC44084-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=462&xywh=-894%2C0%2C4918%2C2691","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28%3ADS.927/full/full/0/native.jpg"
53,8710,3656,"Bennesteeg","Bennesteeg","r. des vanniers","Rue des vanniers","v. mageleinstr. tot veldstr.",1,2,"1882-01-01T00:00:00",,,"1882-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/B8LK38Q7","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:8DC44084-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=462&xywh=-894%2C0%2C4918%2C2691","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28%3ADS.927/full/full/0/native.jpg"
54,8711,3658,"Berouwstraat","Berouwstraat","rue du repentir","Rue du repentir","van chartreuzenstraat tot tusschen vogelenzangkaai en geuzenberg.",3,1,"1882-01-01T00:00:00",,,"1882-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/B8LK38Q7","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:8DC44084-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=462&xywh=-894%2C0%2C4918%2C2691","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28%3ADS.927/full/full/0/native.jpg"
55,8712,3713,"Berriesteeg","Berriesteeg","rue de la civière","Rue de la civière","ziet bronsteeg.",,,"1882-01-01T00:00:00",,,"1882-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/B8LK38Q7","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:8DC44084-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=462&xywh=-894%2C0%2C4918%2C2691","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28%3ADS.927/full/full/0/native.jpg"
56,8713,8713,"Bessemstraat","Bessemstraat","r. des balais","Rue des balais","v. onderbergen t. struifsteeg.",2,2,"1882-01-01T00:00:00",,,"1882-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/B8LK38Q7","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:8DC44084-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=462&xywh=-894%2C0%2C4918%2C2691","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28%3ADS.927/full/full/0/native.jpg"
57,8714,3660,"Bestormstraat","Bestormstraat","rue d'assaut","Rue d'assaut","van onderbergen tot violettenlei.",2,2,"1882-01-01T00:00:00",,,"1882-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/B8LK38Q7","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:8DC44084-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=462&xywh=-894%2C0%2C4918%2C2691","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28%3ADS.927/full/full/0/native.jpg"
58,8715,3661,"Beukstraat","Beukstraat","rue du hêtre","Rue du hêtre","van verbindingstraat tot populierstraat.",3,1,"1882-01-01T00:00:00",,,"1882-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/B8LK38Q7","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:8DC44084-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=462&xywh=-894%2C0%2C4918%2C2691","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28%3ADS.927/full/full/0/native.jpg"
59,8716,3664,"Biezenkapelstraatje","Biezenkapelstraatje","ruelle dite biezenkapel","Ruelle dite biezenkapel","van regnessestraat tot nederpolder.",1,2,"1882-01-01T00:00:00",,,"1882-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/B8LK38Q7","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:8DC44084-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=462&xywh=-894%2C0%2C4918%2C2691","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28%3ADS.927/full/full/0/native.jpg"
60,8717,3665,"Binnenweg","Binnenweg","chemin de traverse","Chemin de traverse","Ledeberg, van hundelgemschesteenweg tot verder op den zelfden weg.",0,1,"1882-01-01T00:00:00",,,"1882-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/B8LK38Q7","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:8DC44084-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=462&xywh=-894%2C0%2C4918%2C2691","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28%3ADS.927/full/full/0/native.jpg"
61,8718,3668,"Bisschopstraat","Bisschopstraat","rue de l'évêque","Rue de l'évêque","Ledeberg, van hundelgemschesteenweg tot scheldekant.",0,1,"1882-01-01T00:00:00",,,"1882-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/B8LK38Q7","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:8DC44084-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=462&xywh=-894%2C0%2C4918%2C2691","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28%3ADS.927/full/full/0/native.jpg"
62,8719,3669,"Blandinusstraat","Blandinusstraat","rue blandin","Rue blandin","van s. pietersvrouwstraat tot s. amandstraat.",5,2,"1882-01-01T00:00:00",,,"1882-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/B8LK38Q7","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:8DC44084-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=462&xywh=-894%2C0%2C4918%2C2691","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28%3ADS.927/full/full/0/native.jpg"
63,8720,4500,"Blauwmeiskensstraat","Blauwmeiskensstraat",,,"ziet werregarenstraat.",,,"1882-01-01T00:00:00",,,"1882-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/B8LK38Q7","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:8DC44084-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=462&xywh=-894%2C0%2C4918%2C2691","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28%3ADS.927/full/full/0/native.jpg"
64,8721,3671,"Bleekersreke","Bleekersreke","digue des blanchisseurs ou avenue du bassin","Digue des blanchisseurs|Avenue du bassin","van huidevetterskaai tot dok.","3|7",1,"1882-01-01T00:00:00",,,"1882-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/B8LK38Q7","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:8DC44084-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=462&xywh=-894%2C0%2C4918%2C2691","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28%3ADS.927/full/full/0/native.jpg"
65,8722,3672,"Bleekerijstraat","Bleekerijstraat","rue de la blanchisserie","Rue de la blanchisserie","van kleine reke tot bleekersreeke.",3,1,"1882-01-01T00:00:00",,,"1882-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/B8LK38Q7","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:8DC44084-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=463&xywh=-894%2C0%2C4918%2C2691","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28%3ADS.929/full/full/0/native.jpg"
66,8723,3673,"Blindeken","Blindeken","r. de l’aveugle","Rue de l’aveugle","v. comijnstr. tot brouwersstr.",2,2,"1882-01-01T00:00:00",,,"1882-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/B8LK38Q7","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:8DC44084-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=463&xywh=-894%2C0%2C4918%2C2691","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28%3ADS.929/full/full/0/native.jpg"
67,8724,6764,"Blindestraat","Blindestraat","rue de l’aveugle","Rue de l’aveugle","Ledeberg, van kerkstraat tot binnenweg.",0,1,"1882-01-01T00:00:00",,,"1882-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/B8LK38Q7","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:8DC44084-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=463&xywh=-894%2C0%2C4918%2C2691","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28%3ADS.929/full/full/0/native.jpg"
68,8725,3675,"Bloemstraat","Bloemstraat","rue aux fleurs","Rue aux fleurs","van nederkouter tot paallepelstraat.",5,2,"1882-01-01T00:00:00",,,"1882-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/B8LK38Q7","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:8DC44084-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=463&xywh=-894%2C0%2C4918%2C2691","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28%3ADS.929/full/full/0/native.jpg"
69,8726,3676,"Bloemstraat","Bloemstraat","rue aux fleurs","Rue aux fleurs","Ledeberg.",0,1,"1882-01-01T00:00:00",,,"1882-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/B8LK38Q7","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:8DC44084-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=463&xywh=-894%2C0%2C4918%2C2691","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28%3ADS.929/full/full/0/native.jpg"
70,8727,3678,"Boegsteeg","Boegsteeg","r. de la proue","Rue de la proue","v. veldstr. tot preekheerenlei.",1,2,"1882-01-01T00:00:00",,,"1882-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/B8LK38Q7","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:8DC44084-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=463&xywh=-894%2C0%2C4918%2C2691","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28%3ADS.929/full/full/0/native.jpg"
71,8728,8728,"Bogaardstraat","Bogaardstraat","rue du verger","Rue du verger","van hertogstraat tot roodekoningstraat.",3,1,"1882-01-01T00:00:00",,,"1882-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/B8LK38Q7","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:8DC44084-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=463&xywh=-894%2C0%2C4918%2C2691","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A8DC44084-5140-11EC-BB1E-55C200E43F28%3ADS.929/full/full/0/native.jpg"
