"order_id","presence_id","spacetime_volume_id","place_name_NL","place_name_NL_standardised","place_name_FR","place_name_FR_standardised","description","police_quarter","canton_of_small_claims_court","earliest_begin","latest_begin","earliest_end","latest_end","source","IIIF_manifest","IIIF_image_URI","III_canvas_URI"
390,11793,9112,"Meerschkantstraat, s. Amandsberg","Meerschkantstraat, Sint Amandsberg","rue des prairies","Rue des prairies","van antwerpschesteenweg tot achter s. amandsberg.",,,"1875-01-01T00:00:00",,,"1875-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/PG7YGJB5","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:39AD8BD0-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A39AD8BD0-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=435&xywh=-904%2C0%2C4990%2C2730","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A39AD8BD0-5141-11EC-BB1E-55C200E43F28%3ADS.873/full/full/0/native.jpg"
391,11794,4107,"Meersteeg","Meersteeg","rue du lac","Rue du lac","van abrahamstraat tot burgstraat.",,,"1875-01-01T00:00:00",,,"1875-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/PG7YGJB5","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:39AD8BD0-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A39AD8BD0-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=435&xywh=-904%2C0%2C4990%2C2730","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A39AD8BD0-5141-11EC-BB1E-55C200E43F28%3ADS.873/full/full/0/native.jpg"
392,11795,4108,"Meirelbeekst.","Meirelbeekstraat","r. de Meirelbeke","Rue de Meirelbeke","v. gildestr. t. beestenmarkt.",,,"1875-01-01T00:00:00",,,"1875-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/PG7YGJB5","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:39AD8BD0-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A39AD8BD0-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=435&xywh=-904%2C0%2C4990%2C2730","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A39AD8BD0-5141-11EC-BB1E-55C200E43F28%3ADS.873/full/full/0/native.jpg"
393,11796,71059,"Metsersstraa","Metsersstraa","rue des maçons","Rue des maçons","v bleekersreke t. dok.",,,"1875-01-01T00:00:00",,,"1875-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/PG7YGJB5","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:39AD8BD0-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A39AD8BD0-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=435&xywh=-904%2C0%2C4990%2C2730","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A39AD8BD0-5141-11EC-BB1E-55C200E43F28%3ADS.873/full/full/0/native.jpg"
394,11797,4115,"Meulestede","Meulestede","hameau de Meulestede","Hameau de Meulestede","van buitenmuide en terneuschelaan tot Wondelgem-Evergem-Oostakker.",,,"1875-01-01T00:00:00",,,"1875-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/PG7YGJB5","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:39AD8BD0-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A39AD8BD0-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=435&xywh=-904%2C0%2C4990%2C2730","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A39AD8BD0-5141-11EC-BB1E-55C200E43F28%3ADS.873/full/full/0/native.jpg"
395,11798,4118,"Minnemanssteeg","Minnemanssteeg","rue des amants","Rue des amants","van oude vlasmarkt tot kleine penitentenstraat.",,,"1875-01-01T00:00:00",,,"1875-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/PG7YGJB5","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:39AD8BD0-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A39AD8BD0-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=435&xywh=-904%2C0%2C4990%2C2730","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A39AD8BD0-5141-11EC-BB1E-55C200E43F28%3ADS.873/full/full/0/native.jpg"
396,11799,4119,"Minnemeersch","Minnemeersch","place du pré d'amour","Place du pré d'amour","van goudstraat tot minnemeerschbrug.",,,"1875-01-01T00:00:00",,,"1875-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/PG7YGJB5","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:39AD8BD0-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A39AD8BD0-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=435&xywh=-904%2C0%2C4990%2C2730","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A39AD8BD0-5141-11EC-BB1E-55C200E43F28%3ADS.873/full/full/0/native.jpg"
397,11800,4121,"Modenaaisteeg","Modenaaisteeg","rue des couturières","Rue des couturières","van veldstraat tot predikheerenlei.",,,"1875-01-01T00:00:00",,,"1875-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/PG7YGJB5","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:39AD8BD0-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A39AD8BD0-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=435&xywh=-904%2C0%2C4990%2C2730","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A39AD8BD0-5141-11EC-BB1E-55C200E43F28%3ADS.873/full/full/0/native.jpg"
398,11801,4122,"Molekenstraat","Molekenstraat","rue du moulinet","Rue du moulinet","(nu gesloten) van veldstraat tot de lei.",,,"1875-01-01T00:00:00",,,"1875-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/PG7YGJB5","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:39AD8BD0-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A39AD8BD0-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=435&xywh=-904%2C0%2C4990%2C2730","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A39AD8BD0-5141-11EC-BB1E-55C200E43F28%3ADS.873/full/full/0/native.jpg"
399,11802,4123,"Molenaarsstraat","Molenaarsstraat","rue des meuniers","Rue des meuniers","van augustijnenkaai tot vogelenzangkaai.",,,"1875-01-01T00:00:00",,,"1875-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/PG7YGJB5","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:39AD8BD0-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A39AD8BD0-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=435&xywh=-904%2C0%2C4990%2C2730","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A39AD8BD0-5141-11EC-BB1E-55C200E43F28%3ADS.873/full/full/0/native.jpg"
400,11803,4125,"Molenstraat","Molenstraat","rue du moulin","Rue du moulin","Ledeberg, van langestraat tot Vanlokerenstraat.",,,"1875-01-01T00:00:00",,,"1875-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/PG7YGJB5","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:39AD8BD0-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A39AD8BD0-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=435&xywh=-904%2C0%2C4990%2C2730","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A39AD8BD0-5141-11EC-BB1E-55C200E43F28%3ADS.873/full/full/0/native.jpg"
401,11804,4127,"Molenweg","Molenweg","rue du moulin","Rue du moulin","van coupure, linker oever, tot bijlokevest.",,,"1875-01-01T00:00:00",,,"1875-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/PG7YGJB5","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:39AD8BD0-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A39AD8BD0-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=435&xywh=-904%2C0%2C4990%2C2730","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A39AD8BD0-5141-11EC-BB1E-55C200E43F28%3ADS.873/full/full/0/native.jpg"
402,11805,4128,"Mooriaanstraat","Mooriaanstraat","r. du maure","Rue du maure","maakt deel van den hundelgemschesteenweg, nabij den hazewind.",,,"1875-01-01T00:00:00",,,"1875-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/PG7YGJB5","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:39AD8BD0-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A39AD8BD0-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=435&xywh=-904%2C0%2C4990%2C2730","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A39AD8BD0-5141-11EC-BB1E-55C200E43F28%3ADS.873/full/full/0/native.jpg"
403,11806,4129,"Mortierstraat","Mortierstraat","rue du mortier","Rue du mortier","v. veerstraat t. koepoortkaai.",,,"1875-01-01T00:00:00",,,"1875-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/PG7YGJB5","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:39AD8BD0-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A39AD8BD0-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=435&xywh=-904%2C0%2C4990%2C2730","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A39AD8BD0-5141-11EC-BB1E-55C200E43F28%3ADS.873/full/full/0/native.jpg"
404,11807,4131,"Muinkbrugstraat","Muinkbrugstraat","rue du pont des moines","Rue du pont des moines","van s. Amandstraat tot muinkkaai.",,,"1875-01-01T00:00:00",,,"1875-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/PG7YGJB5","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:39AD8BD0-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A39AD8BD0-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=435&xywh=-904%2C0%2C4990%2C2730","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A39AD8BD0-5141-11EC-BB1E-55C200E43F28%3ADS.873/full/full/0/native.jpg"
405,11808,4132,"Muinkkaai","Muinkkaai","quai des moines","Quai des moines","van Lieven Bauwensplaats, langs de opperschelde tot Ledeberg.",,,"1875-01-01T00:00:00",,,"1875-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/PG7YGJB5","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:39AD8BD0-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A39AD8BD0-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=435&xywh=-904%2C0%2C4990%2C2730","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A39AD8BD0-5141-11EC-BB1E-55C200E43F28%3ADS.873/full/full/0/native.jpg"
406,11809,4137,"Nederkouter","Nederkouter","rue basse des champs","Rue basse des champs","van ketelbrug tot korrijkschestraat.",,,"1875-01-01T00:00:00",,,"1875-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/PG7YGJB5","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:39AD8BD0-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A39AD8BD0-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=435&xywh=-904%2C0%2C4990%2C2730","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A39AD8BD0-5141-11EC-BB1E-55C200E43F28%3ADS.873/full/full/0/native.jpg"
407,11810,4138,"Nederpolder","Nederpolder","r. du bas-poldre","Rue du bas-poldre","v. hoogpoort t. roskamstraat.",,,"1875-01-01T00:00:00",,,"1875-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/PG7YGJB5","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:39AD8BD0-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A39AD8BD0-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=435&xywh=-904%2C0%2C4990%2C2730","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A39AD8BD0-5141-11EC-BB1E-55C200E43F28%3ADS.873/full/full/0/native.jpg"
408,11811,4264,"Nederscheldkaai","Nederscheldkaai",,,"ziet reep.",,,"1875-01-01T00:00:00",,,"1875-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/PG7YGJB5","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:39AD8BD0-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A39AD8BD0-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=435&xywh=-904%2C0%2C4990%2C2730","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A39AD8BD0-5141-11EC-BB1E-55C200E43F28%3ADS.873/full/full/0/native.jpg"
409,11812,3746,"Nederscheldstraat","Nederscheldstraat","rue du bas-escaut","Rue du bas-escaut","van bij s. Baafs tot brabantstraat.",,,"1875-01-01T00:00:00",,,"1875-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/PG7YGJB5","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:39AD8BD0-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A39AD8BD0-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=435&xywh=-904%2C0%2C4990%2C2730","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A39AD8BD0-5141-11EC-BB1E-55C200E43F28%3ADS.873/full/full/0/native.jpg"
410,11813,4141,"Nettestraat","Nettestraat","rue du filet","Rue du filet","van drongenschesteenweg tot brugschesteenweg.",,,"1875-01-01T00:00:00",,,"1875-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/PG7YGJB5","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:39AD8BD0-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A39AD8BD0-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=435&xywh=-904%2C0%2C4990%2C2730","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A39AD8BD0-5141-11EC-BB1E-55C200E43F28%3ADS.873/full/full/0/native.jpg"
411,11814,4148,"Nieuwenboschstraat","Nieuwenboschstraat","rue du nouveau-bois","Rue du nouveau-bois","van Arteveldeplaats tot Vandenbruggensteeg.",,,"1875-01-01T00:00:00",,,"1875-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/PG7YGJB5","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:39AD8BD0-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A39AD8BD0-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=435&xywh=-904%2C0%2C4990%2C2730","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A39AD8BD0-5141-11EC-BB1E-55C200E43F28%3ADS.873/full/full/0/native.jpg"
412,11815,4145,"Nieuwe casinostraat","Nieuwe casinostraat","rue neuve du casino","Rue neuve du casino","van 12kamersstraat tot casinoplaats.",,,"1875-01-01T00:00:00",,,"1875-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/PG7YGJB5","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:39AD8BD0-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A39AD8BD0-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=435&xywh=-904%2C0%2C4990%2C2730","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A39AD8BD0-5141-11EC-BB1E-55C200E43F28%3ADS.873/full/full/0/native.jpg"
413,11816,4255,"Nieuwe rabotstraat","Nieuwe rabotstraat","rue neuve du rabot","Rue neuve du rabot","ziet rabotstraat.",,,"1875-01-01T00:00:00",,,"1875-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/PG7YGJB5","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:39AD8BD0-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A39AD8BD0-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=435&xywh=-904%2C0%2C4990%2C2730","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A39AD8BD0-5141-11EC-BB1E-55C200E43F28%3ADS.873/full/full/0/native.jpg"
414,11817,3028,"Nieuwe sasschepoortstraat","Nieuwe sasschepoortstraat",,,"ziet voormuide.",,,"1875-01-01T00:00:00",,,"1875-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/PG7YGJB5","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:39AD8BD0-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A39AD8BD0-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=435&xywh=-904%2C0%2C4990%2C2730","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A39AD8BD0-5141-11EC-BB1E-55C200E43F28%3ADS.873/full/full/0/native.jpg"
415,11818,4150,"Nieuwe straat","Nieuwe straat","rue neuve","Rue neuve","Ledeberg, van driesstr. tot brusselschesteenweg.",,,"1875-01-01T00:00:00",,,"1875-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/PG7YGJB5","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:39AD8BD0-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A39AD8BD0-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=435&xywh=-904%2C0%2C4990%2C2730","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A39AD8BD0-5141-11EC-BB1E-55C200E43F28%3ADS.873/full/full/0/native.jpg"
416,11819,4151,"Nieuwe theresianenstraat","Nieuwe theresianenstraat","rue neuve des thérésiennes","Rue neuve des thérésiennes","van rasphuisstraat tot theresianenstraat.",,,"1875-01-01T00:00:00",,,"1875-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/PG7YGJB5","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:39AD8BD0-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A39AD8BD0-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=435&xywh=-904%2C0%2C4990%2C2730","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A39AD8BD0-5141-11EC-BB1E-55C200E43F28%3ADS.873/full/full/0/native.jpg"
417,11820,4153,"Nieuwe wandeling","Nieuwe wandeling","nouvelle promenade","Nouvelle promenade","van coupure, linker oever, tot Akkergemvest.",,,"1875-01-01T00:00:00",,,"1875-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/PG7YGJB5","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:39AD8BD0-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A39AD8BD0-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=435&xywh=-904%2C0%2C4990%2C2730","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A39AD8BD0-5141-11EC-BB1E-55C200E43F28%3ADS.873/full/full/0/native.jpg"
418,11821,3925,"Nieuwe weg","Nieuwe weg",,,"ziet kanonikstraat.",,,"1875-01-01T00:00:00",,,"1875-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/PG7YGJB5","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:39AD8BD0-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A39AD8BD0-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=435&xywh=-904%2C0%2C4990%2C2730","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A39AD8BD0-5141-11EC-BB1E-55C200E43F28%3ADS.873/full/full/0/native.jpg"
419,11822,4146,"Nieuw hospitaalstraat","Nieuw hospitaalstraat","rue du nouvel hôpital","Rue du nouvel hôpital","van de coupure tot het nieuw hospitaal.",,,"1875-01-01T00:00:00",,,"1875-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/PG7YGJB5","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:39AD8BD0-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A39AD8BD0-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=435&xywh=-904%2C0%2C4990%2C2730","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A39AD8BD0-5141-11EC-BB1E-55C200E43F28%3ADS.873/full/full/0/native.jpg"
420,11823,4155,"Nieuwland","Nieuwland","rue terre-neuve","Rue terre-neuve","van huidevetterskaai tot priesterstraat.",,,"1875-01-01T00:00:00",,,"1875-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/PG7YGJB5","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:39AD8BD0-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A39AD8BD0-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=435&xywh=-904%2C0%2C4990%2C2730","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A39AD8BD0-5141-11EC-BB1E-55C200E43F28%3ADS.873/full/full/0/native.jpg"
421,11824,4156,"Nieuwpoortje","Nieuwpoortje",,,"ziet s. Jansdreef en ijkstraat.",,,"1875-01-01T00:00:00",,,"1875-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/PG7YGJB5","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:39AD8BD0-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A39AD8BD0-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=435&xywh=-904%2C0%2C4990%2C2730","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A39AD8BD0-5141-11EC-BB1E-55C200E43F28%3ADS.873/full/full/0/native.jpg"
422,11825,4158,"Noordkaai, buiten de brugschepoort","Noordkaai, buiten de brugschepoort","quai du nord, faub. de Bruges","Quai du nord, faubourg de Bruges","v. brugschepoortstraat t. eliseesche-velden.",,,"1875-01-01T00:00:00",,,"1875-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/PG7YGJB5","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:39AD8BD0-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A39AD8BD0-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=435&xywh=-904%2C0%2C4990%2C2730","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A39AD8BD0-5141-11EC-BB1E-55C200E43F28%3ADS.873/full/full/0/native.jpg"
423,11826,4164,"Nijverheidskaai","Nijverheidskaai","quai de l’industrie","Quai de l’industrie","van tolhuisbrug tot Wondelgem.",,,"1875-01-01T00:00:00",,,"1875-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/PG7YGJB5","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:39AD8BD0-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A39AD8BD0-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=435&xywh=-904%2C0%2C4990%2C2730","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A39AD8BD0-5141-11EC-BB1E-55C200E43F28%3ADS.873/full/full/0/native.jpg"
424,11827,4165,"Nijverheidslaan","Nijverheidslaan","allée ou avenue de l'industrie","Allée de l'industrie|Avenue de l'industrie","van palingshuizen tot aan de nijverheidskaai.",,,"1875-01-01T00:00:00",,,"1875-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/PG7YGJB5","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:39AD8BD0-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A39AD8BD0-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=435&xywh=-904%2C0%2C4990%2C2730","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A39AD8BD0-5141-11EC-BB1E-55C200E43F28%3ADS.873/full/full/0/native.jpg"
425,11828,4166,"Nijverheidsplaats","Nijverheidsplaats",,,"aan het begin der nijverheidskaai.",,,"1875-01-01T00:00:00",,,"1875-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/PG7YGJB5","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:39AD8BD0-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A39AD8BD0-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=435&xywh=-904%2C0%2C4990%2C2730","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A39AD8BD0-5141-11EC-BB1E-55C200E43F28%3ADS.873/full/full/0/native.jpg"
426,11829,4168,"Okerstraat","Okerstraat","rue de l'ocre","Rue de l'ocre","van veldstraat t. predikheerenlei.",,,"1875-01-01T00:00:00",,,"1875-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/PG7YGJB5","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:39AD8BD0-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A39AD8BD0-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=435&xywh=-904%2C0%2C4990%2C2730","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A39AD8BD0-5141-11EC-BB1E-55C200E43F28%3ADS.873/full/full/0/native.jpg"
427,11830,4169,"Oliestraat","Oliestraat","rue de l'huile","Rue de l'huile","van steendam tot s. Jansdreef.",,,"1875-01-01T00:00:00",,,"1875-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/PG7YGJB5","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:39AD8BD0-5141-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A39AD8BD0-5141-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=435&xywh=-904%2C0%2C4990%2C2730","https://adore.ugent.be/IIIF/images/archive.ugent.be%3A39AD8BD0-5141-11EC-BB1E-55C200E43F28%3ADS.873/full/full/0/native.jpg"
