spacetime_volume_id,place_name,CRAB_code,CRAB,CRAB_code_comment,gent_gemapt_id,gent_gemapt_id_comment
2290,Irma Lozinstraat,70465,Centraal Referentieadressenbestand (CRAB),"Place identifier from the Centraal Referentieadressenbestand (CRAB) that provides additional information about this spacetime volume, i.e. this place.",1102,"Place identifier from the Gent Gemapt project that provides additional information about this spacetime volume, i.e. this place."
2291,Jan Dhondtstraat,70490,Centraal Referentieadressenbestand (CRAB),"Place identifier from the Centraal Referentieadressenbestand (CRAB) that provides additional information about this spacetime volume, i.e. this place.",1127,"Place identifier from the Gent Gemapt project that provides additional information about this spacetime volume, i.e. this place."
2292,Jan Van Ryswyckstraat,70504,Centraal Referentieadressenbestand (CRAB),"Place identifier from the Centraal Referentieadressenbestand (CRAB) that provides additional information about this spacetime volume, i.e. this place.",1142,"Place identifier from the Gent Gemapt project that provides additional information about this spacetime volume, i.e. this place."
2293,Jean Jaurèslaan,70517,Centraal Referentieadressenbestand (CRAB),"Place identifier from the Centraal Referentieadressenbestand (CRAB) that provides additional information about this spacetime volume, i.e. this place.",1155,"Place identifier from the Gent Gemapt project that provides additional information about this spacetime volume, i.e. this place."
2294,Jenny Tanghestraat,157412,Centraal Referentieadressenbestand (CRAB),"Place identifier from the Centraal Referentieadressenbestand (CRAB) that provides additional information about this spacetime volume, i.e. this place.",,"Place identifier from the Gent Gemapt project that provides additional information about this spacetime volume, i.e. this place."
2295,Jozef Vercoulliestraat,70559,Centraal Referentieadressenbestand (CRAB),"Place identifier from the Centraal Referentieadressenbestand (CRAB) that provides additional information about this spacetime volume, i.e. this place.",1203,"Place identifier from the Gent Gemapt project that provides additional information about this spacetime volume, i.e. this place."
2296,Jozef Vervaenestraat,70560,Centraal Referentieadressenbestand (CRAB),"Place identifier from the Centraal Referentieadressenbestand (CRAB) that provides additional information about this spacetime volume, i.e. this place.",1205,"Place identifier from the Gent Gemapt project that provides additional information about this spacetime volume, i.e. this place."
2297,Jozef Wautersstraat,70561,Centraal Referentieadressenbestand (CRAB),"Place identifier from the Centraal Referentieadressenbestand (CRAB) that provides additional information about this spacetime volume, i.e. this place.",1206,"Place identifier from the Gent Gemapt project that provides additional information about this spacetime volume, i.e. this place."
2298,Jules Persynstraat,70572,Centraal Referentieadressenbestand (CRAB),"Place identifier from the Centraal Referentieadressenbestand (CRAB) that provides additional information about this spacetime volume, i.e. this place.",1217,"Place identifier from the Gent Gemapt project that provides additional information about this spacetime volume, i.e. this place."
2299,Klaverpoel,70688,Centraal Referentieadressenbestand (CRAB),"Place identifier from the Centraal Referentieadressenbestand (CRAB) that provides additional information about this spacetime volume, i.e. this place.",1342,"Place identifier from the Gent Gemapt project that provides additional information about this spacetime volume, i.e. this place."
2300,Kliniekstraat,70707,Centraal Referentieadressenbestand (CRAB),"Place identifier from the Centraal Referentieadressenbestand (CRAB) that provides additional information about this spacetime volume, i.e. this place.",1364,"Place identifier from the Gent Gemapt project that provides additional information about this spacetime volume, i.e. this place."
2301,Kluisstraat,70713,Centraal Referentieadressenbestand (CRAB),"Place identifier from the Centraal Referentieadressenbestand (CRAB) that provides additional information about this spacetime volume, i.e. this place.",4328,"Place identifier from the Gent Gemapt project that provides additional information about this spacetime volume, i.e. this place."
2302,Kokmeeuwpad,213268,Centraal Referentieadressenbestand (CRAB),"Place identifier from the Centraal Referentieadressenbestand (CRAB) that provides additional information about this spacetime volume, i.e. this place.",,"Place identifier from the Gent Gemapt project that provides additional information about this spacetime volume, i.e. this place."
2303,Korte Magerstraat,70769,Centraal Referentieadressenbestand (CRAB),"Place identifier from the Centraal Referentieadressenbestand (CRAB) that provides additional information about this spacetime volume, i.e. this place.",1431,"Place identifier from the Gent Gemapt project that provides additional information about this spacetime volume, i.e. this place."
2304,Krone,218330,Centraal Referentieadressenbestand (CRAB),"Place identifier from the Centraal Referentieadressenbestand (CRAB) that provides additional information about this spacetime volume, i.e. this place.",,"Place identifier from the Gent Gemapt project that provides additional information about this spacetime volume, i.e. this place."
2305,Laatvliegerpad,213269,Centraal Referentieadressenbestand (CRAB),"Place identifier from the Centraal Referentieadressenbestand (CRAB) that provides additional information about this spacetime volume, i.e. this place.",,"Place identifier from the Gent Gemapt project that provides additional information about this spacetime volume, i.e. this place."
2306,Landjuweelstraat,70846,Centraal Referentieadressenbestand (CRAB),"Place identifier from the Centraal Referentieadressenbestand (CRAB) that provides additional information about this spacetime volume, i.e. this place.",1525,"Place identifier from the Gent Gemapt project that provides additional information about this spacetime volume, i.e. this place."
2307,Leon De Loofstraat,70893,Centraal Referentieadressenbestand (CRAB),"Place identifier from the Centraal Referentieadressenbestand (CRAB) that provides additional information about this spacetime volume, i.e. this place.",1582,"Place identifier from the Gent Gemapt project that provides additional information about this spacetime volume, i.e. this place."
2308,Loskaai,70934,Centraal Referentieadressenbestand (CRAB),"Place identifier from the Centraal Referentieadressenbestand (CRAB) that provides additional information about this spacetime volume, i.e. this place.",1628,"Place identifier from the Gent Gemapt project that provides additional information about this spacetime volume, i.e. this place."
